direction,time,plate,make,model,color
North,2020-05-20T16:56:41Z,OQB-0393,BMW,1-Series,Silver
North,2020-05-20T16:56:46Z,FFD-1872,Chevy,Camaro,Red
North,2020-05-20T16:56:49Z,WSP-2941,Jaguar,XF,Black
North,2020-05-20T16:57:09Z,BPH-6740,Chevy,Cruze,Black
North,2020-05-20T16:57:15Z,QUQ-7313,Hyundai,Elantra,Beige
North,2020-05-20T16:57:17Z,QTC-0793,Dodge,Dart,Silver
North,2020-05-20T16:57:37Z,IOP-3008,Buick,Encore,Grey
North,2020-05-20T16:57:38Z,NHM-5387,Jaguar,XF,Black
North,2020-05-20T16:57:40Z,CWR-4607,Jaguar,F-Pace,Grey
North,2020-05-20T16:57:42Z,POO-3711,Honda,Fit,Black
North,2020-05-20T16:57:56Z,ZHN-2120,Dodge,Ram,Red
North,2020-05-20T16:58:04Z,OHU-1452,Ford,F-150,Red
North,2020-05-20T16:58:06Z,ZFQ-0154,Ford,Police Interceptor,Black
North,2020-05-20T16:58:10Z,JHS-4910,Honda,Civic,Blue
North,2020-05-20T16:58:14Z,IKL-0494,Chevy,Silverado,White
North,2020-05-20T16:58:19Z,JMG-0550,Hyundai,Genesis,Black
North,2020-05-20T16:58:26Z,ZTS-2226,Scion,xB,Silver
North,2020-05-20T16:58:28Z,FYK-6972,Toyota,Rav-4,White
North,2020-05-20T16:58:32Z,QQZ-6985,Honda,HR-V,Blue
North,2020-05-20T16:58:39Z,QAR-3143,Honda,Accord,Red
North,2020-05-20T16:58:51Z,LHS-3723,Mercedes,CLA-Class,Red
North,2020-05-20T16:58:58Z,JMF-2213,Hyundai,Sonata,Silver
North,2020-05-20T16:58:59Z,XPN-8853,Dodge,Ram,White
North,2020-05-20T16:59:05Z,GAD-3984,Mercedes,GE-Class,Black
North,2020-05-20T16:59:07Z,EVT-9627,Mini,Cooper,White
North,2020-05-20T16:59:10Z,VWG-6543,Acura,MDX,White
North,2020-05-20T16:59:15Z,OVX-4501,Toyota,Corolla,Grey
North,2020-05-20T16:59:16Z,KQO-4911,GMC,Sierra,Red
North,2020-05-20T16:59:18Z,QOT-6757,Hyundai,Accent,Green
North,2020-05-20T16:59:28Z,XAQ-6497,Toyota,Rav-4,Black
North,2020-05-20T16:59:34Z,XJF-1209,Mitsubishi,Lancer,Silver
North,2020-05-20T16:59:37Z,YDA-8588,Mazda,5,Grey
North,2020-05-20T16:59:41Z,IXE-4642,Mazda,CX-5,Grey
North,2020-05-20T16:59:49Z,LXW-9858,Toyota,Land Cruiser,Black
North,2020-05-20T16:59:51Z,RZW-6250,Nissan,Murano,Black
North,2020-05-20T16:59:53Z,PFF-7244,Subaru,Impreza,Red
North,2020-05-20T16:59:57Z,UOG-9503,Lexus,LX,Black
North,2020-05-20T17:00:11Z,XCV-1518,Ford,Escape,Black
North,2020-05-20T17:00:14Z,HEN-7776,Toyota,Tacoma,Black
North,2020-05-20T17:00:25Z,GRW-0569,Kia,Sorento,Grey
North,2020-05-20T17:00:41Z,QMC-8677,Subaru,Crosstrek,Orange
North,2020-05-20T17:00:49Z,EHG-2009,Kia,Rio,Silver
North,2020-05-20T17:00:50Z,GNR-4769,Chevy,Silverado,White
North,2020-05-20T17:01:04Z,OWP-5335,Honda,Accord,Red
North,2020-05-20T17:01:20Z,OEJ-3137,Nissan,370Z,Grey
North,2020-05-20T17:01:25Z,JOH-5390,Acura,MDX,White
North,2020-05-20T17:01:32Z,YNX-2880,Chevy,Corvette,Black
North,2020-05-20T17:01:34Z,GWR-8468,Volkswagen,Jetta,White
North,2020-05-20T17:01:39Z,SCB-0736,Kia,Sorento,Silver
North,2020-05-20T17:01:43Z,KRX-8647,Lexus,ES,Grey
North,2020-05-20T17:01:53Z,CTX-3484,Toyota,86,Black
North,2020-05-20T17:01:55Z,NQO-1207,Nissan,Frontier,Grey
North,2020-05-20T17:02:09Z,YUL-4142,Toyota,Rav-4,Black
North,2020-05-20T17:02:14Z,APN-4338,Chevy,Camaro,Red
North,2020-05-20T17:02:17Z,UVV-4528,Kia,Rio,Grey
North,2020-05-20T17:02:19Z,LGF-2211,Hyundai,Sonata,White
North,2020-05-20T17:02:25Z,RQH-5998,Acura,TSX,Silver
North,2020-05-20T17:02:39Z,GGR-6689,Chevy,Malibu,Black
North,2020-05-20T17:02:44Z,MFM-2723,Ford,E-250,White
North,2020-05-20T17:02:48Z,XRR-5509,Lexus,SC,White
North,2020-05-20T17:03:03Z,GSM-3765,Honda,Odyssey,Black
North,2020-05-20T17:03:07Z,BCR-7841,Chevy,Equinox,Silver
North,2020-05-20T17:03:13Z,WGK-0674,Lexus,CT,White
North,2020-05-20T17:03:21Z,LCT-0553,Fiat,500,Grey
North,2020-05-20T17:03:21Z,ORU-2227,Jaguar,F-Pace,Grey
North,2020-05-20T17:03:35Z,YPO-1425,Nissan,Titan,White
North,2020-05-20T17:03:37Z,BBN-6036,Ford,F-150,Black
North,2020-05-20T17:03:47Z,VOO-4548,Nissan,Altima,Black
North,2020-05-20T17:03:54Z,AFW-7781,Volkswagen,Passat,Grey
North,2020-05-20T17:04:07Z,VAR-0608,Nissan,Rogue,Silver
North,2020-05-20T17:04:11Z,ZQC-0952,Chevy,Impala,Silver
North,2020-05-20T17:04:25Z,BNS-3580,Ford,F-250,White
North,2020-05-20T17:04:29Z,HTN-4455,Jeep,Cherokee,Grey
North,2020-05-20T17:04:33Z,DYV-8584,Toyota,Prius,Silver
North,2020-05-20T17:04:37Z,QPF-5740,BMW,X1,Black
North,2020-05-20T17:04:38Z,VLP-1055,Audi,A4,Blue
North,2020-05-20T17:04:43Z,BRE-2268,Toyota,Corolla,White
North,2020-05-20T17:04:50Z,EVR-5684,Ford,F-350,White
North,2020-05-20T17:04:58Z,LLW-1349,Chevy,Silverado,White
North,2020-05-20T17:05:01Z,QDT-5715,Nissan,Xterra,Beige
North,2020-05-20T17:05:02Z,RPH-2218,Audi,Q7,White
North,2020-05-20T17:05:05Z,EXZ-0330,Kia,Forte,White
North,2020-05-20T17:05:08Z,LTM-8393,Hino,268,Black
North,2020-05-20T17:05:11Z,LOF-9681,Jeep,Wrangler,Green
North,2020-05-20T17:05:19Z,LWE-9004,Ford,Escape,Red
North,2020-05-20T17:05:23Z,RYV-3719,Lexus,SC,White
North,2020-05-20T17:05:33Z,AZM-6656,Lexus,IS,Silver
North,2020-05-20T17:05:36Z,OEW-9446,Toyota,Rav-4,Silver
North,2020-05-20T17:05:39Z,KIO-8380,Subaru,BRZ,Grey
North,2020-05-20T17:05:41Z,RPC-3653,Jaguar,F-Pace,Grey
North,2020-05-20T17:05:42Z,FGN-5930,Toyota,Highlander,Grey
North,2020-05-20T17:05:49Z,MYZ-8178,Chevy,Cavalier,Silver
North,2020-05-20T17:06:02Z,TYK-1952,BMW,i1,White
North,2020-05-20T17:06:04Z,JJU-2188,Toyota,Rav-4,Black
North,2020-05-20T17:06:14Z,KFO-1831,Honda,C-HR,White
North,2020-05-20T17:06:17Z,WFM-0302,Porsche,911,Silver
North,2020-05-20T17:06:50Z,AFM-9493,Nissan,Pathfinder,White
North,2020-05-20T17:06:53Z,BML-6160,Scion,xB,Silver
North,2020-05-20T17:06:56Z,CUM-9193,Scion,xB,Yellow
North,2020-05-20T17:06:59Z,OLG-9001,Mini,Cooper,Orange
North,2020-05-20T17:07:00Z,VLQ-8458,Mazda,CX-5,Silver
North,2020-05-20T17:07:06Z,OGO-5016,BMW,X1,Black
North,2020-05-20T17:07:11Z,CBM-9224,Mazda,3,Grey
North,2020-05-20T17:07:13Z,NLS-4874,Chevy,Traverse,Black
North,2020-05-20T17:07:20Z,ONW-5691,Subaru,Crosstrek,Orange
North,2020-05-20T17:07:24Z,ILZ-0138,Mazda,CX-3,Black
North,2020-05-20T17:07:27Z,NTU-7188,Ford,Escape,Black
North,2020-05-20T17:07:29Z,CAI-1926,Lexus,LX,White
North,2020-05-20T17:07:31Z,XSF-2415,Chevy,Express,White
North,2020-05-20T17:07:33Z,MQJ-4772,Hyundai,Elantra,Silver
North,2020-05-20T17:07:41Z,ITG-7267,Honda,Accord,Red
North,2020-05-20T17:07:41Z,LWC-8459,Mercedes,GLK-Class,White
North,2020-05-20T17:07:43Z,YSJ-0838,Kia,Santa Fe,White
North,2020-05-20T17:07:44Z,FCF-6224,BMW,5-Series,Black
North,2020-05-20T17:07:55Z,IEX-7810,Mazda,CX-30,Grey
North,2020-05-20T17:08:02Z,ZVA-1142,Honda,Civic,White
North,2020-05-20T17:08:08Z,NGD-8710,Infiniti,Q50,Black
North,2020-05-20T17:08:12Z,YOE-7956,Toyota,4Runner,Black
North,2020-05-20T17:08:16Z,IXM-3075,Ford,Transit,White
North,2020-05-20T17:08:27Z,TRE-1861,Mazda,Tribute,Beige
North,2020-05-20T17:08:42Z,SKJ-9549,Porsche,Cayman,Black
North,2020-05-20T17:08:44Z,EYE-4968,Hyundai,Genesis,Black
North,2020-05-20T17:08:48Z,KIP-4021,Honda,Accord,Beige
North,2020-05-20T17:08:55Z,PJM-9111,Lincoln,Towncar,Silver
North,2020-05-20T17:08:57Z,DBG-2570,Jaguar,F-Pace,Grey
North,2020-05-20T17:09:00Z,KOE-6163,Ford,Crown Victoria,Beige
North,2020-05-20T17:09:02Z,KTQ-4084,Land Rover,Discovery,Grey
North,2020-05-20T17:09:23Z,PEA-3259,Honda,Fit,Black
North,2020-05-20T17:09:32Z,PDU-0676,Toyota,Corolla,Silver
North,2020-05-20T17:09:34Z,TGH-8429,Lincoln,Towncar,Silver
North,2020-05-20T17:09:38Z,OMZ-9087,Volkswagen,Passat,White
North,2020-05-20T17:09:46Z,CTK-7404,Toyota,Tacoma,White
North,2020-05-20T17:09:51Z,STV-3014,BMW,i1,White
North,2020-05-20T17:10:01Z,YYR-9277,Land Rover,LR4,Grey
North,2020-05-20T17:10:16Z,PEY-9219,Jeep,Patriot,Silver
North,2020-05-20T17:10:43Z,NZR-9201,Chevy,Camaro,Black
North,2020-05-20T17:10:48Z,SLR-1233,BMW,3-Series,White
North,2020-05-20T17:11:28Z,WVX-7315,Chevy,Avalanche,White
North,2020-05-20T17:11:32Z,TZO-6274,Mercedes,GLK-Class,Silver
North,2020-05-20T17:11:39Z,MBI-9015,Cadillac,Escalade,White
North,2020-05-20T17:11:45Z,NCN-2236,Mercedes,A-Class,Silver
North,2020-05-20T17:12:02Z,UJQ-4568,GMC,Acadia,White
North,2020-05-20T17:12:03Z,WTH-0338,Nissan,Armada,White
North,2020-05-20T17:12:06Z,MTI-2181,Ford,Transit,White
North,2020-05-20T17:12:17Z,NOH-5362,Toyota,Prius,White
North,2020-05-20T17:12:19Z,XZU-2605,Kia,Optima,Grey
North,2020-05-20T17:12:25Z,KRH-8296,Land Rover,Discovery,Grey
North,2020-05-20T17:12:30Z,BTZ-5904,Toyota,86,Black
North,2020-05-20T17:12:33Z,BTX-0740,Nissan,Sentra,Black
North,2020-05-20T17:12:37Z,YCO-3406,Subaru,Impreza,Blue
North,2020-05-20T17:12:50Z,YWO-6540,Chevy,Colorado,White
North,2020-05-20T17:12:55Z,SVO-4798,GMC,Acadia,Black
North,2020-05-20T17:13:14Z,PWI-1618,Volkswagen,Beetle,Red
North,2020-05-20T17:13:18Z,ITC-9823,Mitsubishi,Lancer,Silver
North,2020-05-20T17:13:18Z,CPJ-8844,Porsche,Panamera,Black
North,2020-05-20T17:13:23Z,MGS-5894,GMC,Denali,Black
North,2020-05-20T17:13:26Z,PBR-7179,Honda,CR-V,Black
North,2020-05-20T17:13:28Z,FRZ-3780,Hyundai,Elantra,Grey
North,2020-05-20T17:13:38Z,PQS-9749,Toyota,Matrix,Grey
North,2020-05-20T17:13:47Z,KYY-5644,Toyota,Highlander,Silver
North,2020-05-20T17:14:07Z,WQK-8679,Chevy,Camaro,Red
North,2020-05-20T17:14:12Z,EAV-7673,Porsche,Cayman,Black
North,2020-05-20T17:14:22Z,ZIX-0765,Nissan,Frontier,Grey
North,2020-05-20T17:14:25Z,ENL-4816,Kia,Forte,Black
North,2020-05-20T17:14:40Z,JBS-8902,Toyota,4Runner,Black
North,2020-05-20T17:14:51Z,ZZH-7612,Infiniti,G35,Grey
North,2020-05-20T17:15:02Z,SQE-4028,Dodge,Ram,Black
North,2020-05-20T17:15:12Z,VAW-7144,Audi,RS7,Grey
North,2020-05-20T17:15:17Z,LCC-5414,Volkswagen,Tiguan,Black
North,2020-05-20T17:15:20Z,LGM-9581,Dodge,Journey,White
North,2020-05-20T17:15:27Z,KVE-9984,Volkswagen,Passat,Silver
North,2020-05-20T17:15:30Z,KXN-6355,Dodge,Dart,Silver
North,2020-05-20T17:15:35Z,HPP-3531,Lexus,GX,White
North,2020-05-20T17:15:37Z,XLI-2194,Dodge,Dart,Silver
North,2020-05-20T17:15:47Z,RLA-7466,Nissan,Kicks,Silver
North,2020-05-20T17:15:49Z,XDE-8796,Nissan,Versa,Blue
North,2020-05-20T17:15:51Z,OLT-9010,Kia,Spectra,Silver
North,2020-05-20T17:15:56Z,TWF-1826,Mercedes,E-Series,White
North,2020-05-20T17:16:01Z,MAF-0644,Jeep,Grand Cherokee,Silver
North,2020-05-20T17:16:16Z,SEX-6423,Chevy,Malibu,Grey
North,2020-05-20T17:16:17Z,NOX-1769,Honda,Accord,Grey
North,2020-05-20T17:16:21Z,ZMM-3609,Ford,Explorer,Blue
North,2020-05-20T17:16:23Z,RQG-6897,Kia,Forte,Silver
North,2020-05-20T17:16:27Z,DEU-6370,Toyota,Tundra,Grey
North,2020-05-20T17:16:33Z,HPS-0707,Toyota,Rav-4,Black
North,2020-05-20T17:16:35Z,GGV-5151,Hyundai,Elantra,Grey
North,2020-05-20T17:16:36Z,RRL-4134,GMC,Sierra,Black
North,2020-05-20T17:16:37Z,GYE-4956,BMW,X1,Black
North,2020-05-20T17:16:40Z,GSM-5523,Kia,Forte,Blue
North,2020-05-20T17:16:44Z,RNG-0873,Acura,TSX,Grey
North,2020-05-20T17:16:47Z,IGT-9230,Porsche,911,Silver
North,2020-05-20T17:16:51Z,KMS-0936,Lexus,NX,Black
North,2020-05-20T17:16:54Z,GFO-4265,Honda,Pilot,Silver
North,2020-05-20T17:16:58Z,QSK-6103,Chevy,Colorado,Black
North,2020-05-20T17:17:09Z,AWY-4959,Lexus,IS,Silver
North,2020-05-20T17:17:12Z,LIX-2867,Infiniti,G37,White
North,2020-05-20T17:17:27Z,KRV-0582,BMW,3-Series,Grey
North,2020-05-20T17:17:28Z,AQQ-1523,Hyundai,Accent,Green
North,2020-05-20T17:17:31Z,MJL-7218,Tesla,Model X,Blue
North,2020-05-20T17:17:36Z,ENM-7788,Volkswagen,Jetta,Grey
North,2020-05-20T17:17:38Z,VXV-9813,Buick,LaCrosse,Beige
North,2020-05-20T17:17:53Z,JBY-1085,Dodge,Dart,Silver
North,2020-05-20T17:17:58Z,ANO-3454,Mazda,CX-5,Grey
North,2020-05-20T17:18:06Z,CZW-7673,Toyota,Avalon,Grey
North,2020-05-20T17:18:14Z,SYN-7344,Nissan,Altima,Black
North,2020-05-20T17:18:43Z,BRT-8244,Land Rover,LR4,Grey
North,2020-05-20T17:18:49Z,YGD-6406,Audi,Q7,Black
North,2020-05-20T17:18:59Z,IUN-4224,Chevy,Silverado,White
North,2020-05-20T17:19:01Z,LKB-3043,Toyota,Prius,Silver
North,2020-05-20T17:19:03Z,SPN-5642,Honda,Civic,Red
North,2020-05-20T17:19:06Z,FHW-2487,Toyota,Corolla,Grey
North,2020-05-20T17:19:09Z,RKB-3475,Toyota,86,Black
North,2020-05-20T17:19:11Z,WQR-2333,Mercedes,CLS,White
North,2020-05-20T17:19:43Z,MZX-7493,Nissan,Altima,White
North,2020-05-20T17:19:44Z,EZT-3615,Porsche,911,Silver
North,2020-05-20T17:19:48Z,UYD-5351,Ford,Mustang,Black
North,2020-05-20T17:19:51Z,LQV-1463,Ford,Transit,White
North,2020-05-20T17:19:52Z,OCQ-7194,Toyota,Prius,Grey
North,2020-05-20T17:19:55Z,ISJ-9240,Honda,Civic,Grey
North,2020-05-20T17:20:24Z,GPT-3993,Ford,Mustang,Blue
North,2020-05-20T17:20:38Z,WJY-4522,Land Rover,Discovery,Grey
North,2020-05-20T17:20:43Z,XGA-5392,Chevy,Trailblazer,Beige
North,2020-05-20T17:20:45Z,AJU-8892,Mini,Cooper,Green
North,2020-05-20T17:20:53Z,QGA-5935,Honda,S-3000,Silver
North,2020-05-20T17:20:59Z,CJU-8606,Chevy,Express,White
North,2020-05-20T17:21:03Z,FFF-1398,Ford,Police Interceptor,Black
North,2020-05-20T17:21:04Z,SRN-7780,BMW,X5,Black
North,2020-05-20T17:21:05Z,NEQ-7419,Acura,TL,Grey
North,2020-05-20T17:21:23Z,QBS-1614,Subaru,Impreza,Red
North,2020-05-20T17:21:29Z,BST-1928,Hyundai,Genesis,Black
North,2020-05-20T17:21:34Z,ETW-3025,Ford,F-350,White
North,2020-05-20T17:21:41Z,XHU-7806,Scion,tC,White
North,2020-05-20T17:21:45Z,UWG-2626,Chevy,Malibu,Silver
North,2020-05-20T17:21:54Z,RKH-0106,Volvo,V70,Beige
North,2020-05-20T17:22:14Z,MCS-7491,Kia,Optima,Grey
North,2020-05-20T17:22:16Z,IND-0656,Volvo,XC60,Black
North,2020-05-20T17:22:20Z,NYW-7490,Ford,Focus,Black
North,2020-05-20T17:22:23Z,NQL-9192,Infiniti,QX50,Silver
North,2020-05-20T17:22:27Z,AVZ-6603,Porsche,Panamera,Black
North,2020-05-20T17:22:31Z,GKM-9862,Tesla,Model S,Silver
North,2020-05-20T17:22:33Z,HXE-0276,Toyota,Prius,Grey
North,2020-05-20T17:22:43Z,YCL-6323,Toyota,Prius,Black
North,2020-05-20T17:22:48Z,RRC-1048,GMC,Safari,White
North,2020-05-20T17:22:51Z,FUK-2098,Toyota,Venza,Grey
North,2020-05-20T17:22:55Z,KMF-1327,Dodge,Ram,White
North,2020-05-20T17:22:57Z,WZB-4752,Chevy,Silverado,White
North,2020-05-20T17:23:02Z,DIL-5800,Porsche,Panamera,Black
North,2020-05-20T17:23:04Z,DHR-5100,GMC,Safari,White
North,2020-05-20T17:23:08Z,NHB-5545,BMW,4-Series,White
North,2020-05-20T17:23:10Z,MCQ-4933,Honda,Civic,Grey
North,2020-05-20T17:23:13Z,VEA-4020,Nissan,Kicks,White
North,2020-05-20T17:23:19Z,SOT-5584,Volkswagen,Tiguan,Black
North,2020-05-20T17:23:26Z,NUN-2890,Chevy,Silverado,Blue
North,2020-05-20T17:23:28Z,DIR-1151,Buick,Encore,Silver
North,2020-05-20T17:23:29Z,RZK-1099,Infiniti,Q50,Grey
North,2020-05-20T17:23:34Z,AQV-1290,Chevy,Silverado,White
North,2020-05-20T17:23:40Z,TIB-7526,Volkswagen,Jetta,Grey
North,2020-05-20T17:23:45Z,ZDC-0870,Dodge,Challenger,Orange
North,2020-05-20T17:23:51Z,NOQ-7067,Tesla,Model X,Blue
North,2020-05-20T17:23:53Z,OJB-6625,Chrysler,Town & Country,Red
North,2020-05-20T17:23:53Z,OOK-0211,Kia,Optima,Grey
North,2020-05-20T17:24:03Z,TLW-8434,Chrysler,Town & Country,Orange
North,2020-05-20T17:24:09Z,WQU-9213,Chevy,Camaro,Black
North,2020-05-20T17:24:14Z,IPZ-0592,Toyota,Matrix,Grey
North,2020-05-20T17:24:17Z,GGG-9102,Nissan,Kicks,Silver
North,2020-05-20T17:24:37Z,SLG-9933,Volkswagen,Jetta,Black
North,2020-05-20T17:24:52Z,HYA-8340,Kia,Forte,Silver
North,2020-05-20T17:24:53Z,ZOH-5281,Lincoln,Towncar,Beige
North,2020-05-20T17:24:55Z,HXM-8402,Kia,Forte,Grey
North,2020-05-20T17:24:57Z,OSS-0248,Nissan,Versa,Blue
North,2020-05-20T17:24:59Z,LJF-2028,Acura,MDX,White
North,2020-05-20T17:25:01Z,KKQ-8254,Nissan,Altima,Black
North,2020-05-20T17:25:03Z,GOA-8912,Ford,Transit,White
North,2020-05-20T17:25:08Z,PNY-9482,Kia,Soul,Silver
North,2020-05-20T17:25:12Z,EHG-6862,Chevy,Tahoe,Silver
North,2020-05-20T17:25:20Z,QWF-5659,Mercedes,GLC-Class,White
North,2020-05-20T17:25:26Z,RLC-1773,BMW,1-Series,Silver
North,2020-05-20T17:25:30Z,RAQ-3169,Mitsubishi,Outlander,Beige
North,2020-05-20T17:25:32Z,JDK-4605,Honda,Pilot,Red
North,2020-05-20T17:25:35Z,WAF-8649,Chevy,Silverado,White
North,2020-05-20T17:25:49Z,WBG-4479,Toyota,Corolla,Grey
North,2020-05-20T17:25:53Z,QYD-7515,Chevy,Tahoe,Red
North,2020-05-20T17:25:58Z,QMZ-3962,Hyundai,Sonata,White
North,2020-05-20T17:26:11Z,BDF-8806,Honda,Fit,Blue
North,2020-05-20T17:26:13Z,MGH-1106,Ford,F-250,Black
North,2020-05-20T17:26:15Z,HXM-0702,Chevy,Impala,Black
North,2020-05-20T17:26:21Z,NTU-7831,Hyundai,Accent,Blue
North,2020-05-20T17:26:28Z,XKN-4592,Lexus,ES,Silver
North,2020-05-20T17:26:41Z,TUG-3502,Toyota,Matrix,Grey
North,2020-05-20T17:26:51Z,DLE-8386,Toyota,Venza,Silver
North,2020-05-20T17:26:55Z,NFL-3585,Saturn,Sky,Black
North,2020-05-20T17:26:57Z,JIZ-5217,Toyota,Matrix,Grey
North,2020-05-20T17:27:18Z,JCW-6314,Ford,Escape,Red
North,2020-05-20T17:27:23Z,LSN-2979,Tesla,Model 3,Blue
North,2020-05-20T17:27:30Z,RVV-4845,Jeep,Patriot,Silver
North,2020-05-20T17:27:35Z,EXC-7174,Acura,MDX,White
North,2020-05-20T17:27:41Z,LCB-0406,Ford,Ranger,Black
North,2020-05-20T17:27:44Z,FHO-3073,Audi,Q5,Black
North,2020-05-20T17:27:47Z,XZD-1606,Toyota,86,Black
North,2020-05-20T17:27:58Z,CQU-4600,Toyota,86,Black
North,2020-05-20T17:28:01Z,QZR-2380,Nissan,350Z,Silver
North,2020-05-20T17:28:07Z,STO-5705,Toyota,Tacoma,Black
North,2020-05-20T17:28:09Z,EJR-7470,Nissan,Maxima,Beige
North,2020-05-20T17:28:16Z,QBB-8357,Volvo,VNL 670,Blue
North,2020-05-20T17:28:31Z,SVD-4461,Nissan,Juke,Orange
North,2020-05-20T17:29:00Z,ZLW-2756,Volkswagen,Passat,Silver
North,2020-05-20T17:29:03Z,YCT-8204,Hyundai,Genesis,Black
North,2020-05-20T17:29:07Z,NUP-1215,Chevy,Traverse,Silver
North,2020-05-20T17:29:11Z,QRE-8005,GMC,Sierra,Black
North,2020-05-20T17:29:12Z,LKH-9866,Lexus,ES,Silver
North,2020-05-20T17:29:19Z,RNF-5098,Chevy,Tahoe,Red
North,2020-05-20T17:29:20Z,RSN-6857,Nissan,Kicks,White
North,2020-05-20T17:29:23Z,KAQ-2666,Subaru,Outback,Silver
North,2020-05-20T17:29:37Z,DPT-6307,Ford,F-150,Red
North,2020-05-20T17:30:09Z,MAU-2491,Ford,Edge,Black
North,2020-05-20T17:30:15Z,HKZ-4632,Scion,tC,White
North,2020-05-20T17:30:29Z,YRE-6018,Chevy,Tahoe,Red
North,2020-05-20T17:30:30Z,SRL-6471,Infiniti,G37,White
North,2020-05-20T17:30:36Z,DGL-2567,Lexus,LX,Black
North,2020-05-20T17:30:39Z,DRP-0469,Nissan,Murano,Black
North,2020-05-20T17:30:46Z,OGV-4469,Subaru,Ascent,Blue
North,2020-05-20T17:30:48Z,IJH-3773,Volkswagen,Golf,Black
North,2020-05-20T17:30:53Z,KWX-9938,Dodge,Challenger,Orange
North,2020-05-20T17:30:57Z,VBP-3988,Jeep,Wrangler,Green
North,2020-05-20T17:31:00Z,KFZ-0752,Subaru,BRZ,Silver
North,2020-05-20T17:31:02Z,WWO-8577,Ford,Fusion,Grey
North,2020-05-20T17:31:05Z,DDM-1525,Chevy,Tahoe,Red
North,2020-05-20T17:31:10Z,LIK-0476,Jeep,Wrangler,Black
North,2020-05-20T17:31:13Z,IQS-2125,Volvo,V70,Beige
North,2020-05-20T17:31:15Z,ZKQ-4827,Lexus,GX,White
North,2020-05-20T17:31:18Z,VXP-1790,Mercedes,GLK-Class,White
North,2020-05-20T17:31:21Z,MFA-5514,Honda,S-3000,Silver
North,2020-05-20T17:31:28Z,RCV-7140,Honda,Civic,Beige
North,2020-05-20T17:31:56Z,KOJ-8188,Honda,Civic,Blue
North,2020-05-20T17:31:59Z,GXG-6909,Hyundai,Santa Fe,Silver
North,2020-05-20T17:32:17Z,XDX-3898,Chevy,Tahoe,Grey
North,2020-05-20T17:32:27Z,WMF-0386,Chevy,Silverado,White
North,2020-05-20T17:32:35Z,ERO-0732,Mercedes,S-Series,Black
North,2020-05-20T17:32:40Z,HOO-2367,Lexus,LX,Black
North,2020-05-20T17:32:41Z,DEQ-4400,Porsche,Macon,Black
North,2020-05-20T17:32:44Z,JCQ-7459,Honda,C-HR,White
North,2020-05-20T17:32:47Z,ZGE-3419,GMC,Canyon,Silver
North,2020-05-20T17:32:48Z,XRC-3938,Mercedes,CLS,White
North,2020-05-20T17:32:50Z,PIW-3145,Honda,Civic,Black
North,2020-05-20T17:32:58Z,UKN-6345,Lexus,RX,White
North,2020-05-20T17:33:00Z,AQY-8850,Mercedes,GLK-Class,White
North,2020-05-20T17:33:02Z,THT-4227,Mazda,CX-30,Grey
North,2020-05-20T17:33:07Z,PLX-3717,Mercedes,CLA-Class,Red
North,2020-05-20T17:33:13Z,AJX-8413,Buick,Enclave,Beige
North,2020-05-20T17:33:17Z,AJF-3935,Kia,Optima,Grey
North,2020-05-20T17:33:19Z,MWX-3875,Mazda,5,Grey
North,2020-05-20T17:33:23Z,FHD-9583,Chevy,Silverado,White
North,2020-05-20T17:33:29Z,QAM-5842,GMC,Yukon,Black
North,2020-05-20T17:33:32Z,ZUZ-0819,Toyota,Matrix,Grey
North,2020-05-20T17:33:37Z,GRO-3085,Mercedes,C-Series,Black
North,2020-05-20T17:33:41Z,QVI-1377,Mercedes,S-Class,White
North,2020-05-20T17:33:46Z,RPL-9869,Volkswagen,Passat,Grey
North,2020-05-20T17:33:51Z,EYB-4096,Mercedes,CLS,White
North,2020-05-20T17:33:54Z,AZO-3538,Honda,Pilot,White
North,2020-05-20T17:33:56Z,HQJ-5859,Nissan,Murano,Black
North,2020-05-20T17:34:06Z,KHD-4085,Chevy,Kodiak,White
North,2020-05-20T17:34:07Z,LTV-4947,Honda,S-3000,Silver
North,2020-05-20T17:34:15Z,COZ-2524,Scion,xB,Yellow
North,2020-05-20T17:34:22Z,TKO-7678,Volkswagen,Jetta,Black
North,2020-05-20T17:34:25Z,JPY-0286,Dodge,Grand Caravan,White
North,2020-05-20T17:34:26Z,AAV-0302,Lexus,SC,White
North,2020-05-20T17:34:31Z,FIZ-8446,Dodge,Ram,White
North,2020-05-20T17:34:34Z,VLQ-4712,Infiniti,QX60,Grey
North,2020-05-20T17:34:36Z,ARQ-5588,Honda,Avalanche,White
North,2020-05-20T17:34:37Z,BYW-8868,GMC,Terrain,Silver
North,2020-05-20T17:34:42Z,TNG-0516,Hino,268,Black
North,2020-05-20T17:34:44Z,EQO-8595,GMC,Sierra,Black
North,2020-05-20T17:34:47Z,BAV-8427,Jeep,Patriot,Silver
North,2020-05-20T17:34:55Z,KRS-9207,Saab,93,Black
North,2020-05-20T17:34:56Z,LUJ-8645,Jaguar,XF,Green
North,2020-05-20T17:35:04Z,GBB-1973,Mini,Cooper,White
North,2020-05-20T17:35:23Z,JBA-5579,Mitsubishi,Outlander,Red
North,2020-05-20T17:35:36Z,DPA-9297,Honda,Civic,Grey
North,2020-05-20T17:35:39Z,IUH-2546,GMC,Sierra,Black
